"","date","year","season","site","breach_status","site_type","sample_type","filter_method","DO_mg_L","DO_pct","cond_spec_mS_cm","sal_ppt","temp_c","baro_mm_Hg","pH","taxa","organisms_L","organisms_L_season","organisms_L_year","organisms_L_site"
"434",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"copepod",0.336472236621213,0.00632913505164753,0.00604231445596266,NA
"435",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"amphipod",0,0,0,NA
"436",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"cladocera",0,0,0,NA
"437",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"clam_shrimp",0,0,0,NA
"438",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"annelida_oligochaete",0,0,0,NA
"439",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"annelida_polychaete",0,0,0,NA
"440",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"nematode",0,0,0,NA
"441",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"coleoptera_sp",0,0,0,NA
"442",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"coleoptera_hydrophilidae",0,0,0,NA
"443",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"coleoptera_dytiscidae",0,0,0,NA
"444",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"coleoptera_hydraenidae",0,0,0,NA
"445",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"dipteran_sp",0,0,0,NA
"446",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"diptera_chironomid",0.955511445027436,0.0250796843970234,0.0239532410224928,NA
"447",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"diptera_ceratopogonidae",0,0,0,NA
"448",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"diptera_ephydridae",0,0,0,NA
"449",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"diptera_stratiomyidae",0,0,0,NA
"450",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"diptera_culicidae",0,0,0,NA
"451",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"ephemeroptera",0,0,0,NA
"452",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"hemiptera_corixidae_boatman",3.48737507790321,0.4075792738005,0.392246817022311,NA
"453",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"hemiptera_notonectidae",0,0,0,NA
"454",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"odonate",0,0,0,NA
"455",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"collembola_springtail",0,0,0,NA
"456",2018-05-09,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters",9.4,136,54,37.3,23.1,762,NA,"arachnida_acari",0,0,0,NA
"457",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"ostracod",0.587786664902119,0.0158733491562902,0.0120483385161746,0.032789822822991
"458",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"copepod",1.1314021114911,0.0411419433311752,0.0313224711290411,0.083881483980702
"459",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"amphipod",0,0,0,0
"460",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"cladocera",0,0,0,0
"461",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"clam_shrimp",0,0,0,0
"462",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"annelida_oligochaete",0,0,0,0
"463",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"annelida_polychaete",0,0,0,0
"464",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"nematode",0,0,0,0
"465",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"coleoptera_sp",0,0,0,0
"466",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"coleoptera_hydrophilidae",0,0,0,0
"467",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"coleoptera_dytiscidae",0,0,0,0
"468",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"coleoptera_hydraenidae",0,0,0,0
"469",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"dipteran_sp",0,0,0,0
"470",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"diptera_chironomid",0,0,0,0
"471",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"diptera_ceratopogonidae",0,0,0,0
"472",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"diptera_ephydridae",0,0,0,0
"473",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"diptera_stratiomyidae",0,0,0,0
"474",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"diptera_culicidae",0,0,0,0
"475",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"ephemeroptera",0,0,0,0
"476",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"hemiptera_corixidae_boatman",2.9704144655697,0.314810739840034,0.247096792336703,0.571450245582426
"477",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"hemiptera_notonectidae",0,0,0,0
"478",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"odonate",0,0,0,0
"479",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"collembola_springtail",0,0,0,0
"480",2018-11-07,2018,"fall","NEC","closed","slough","FB250","7.5 liters",11,153,51,35,23,768,8.4,"arachnida_acari",0,0,0,0
"481",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"ostracod",0,0,0,0
"482",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"copepod",3.62434093297637,0.457022917773015,0.440208056552037,0.877070018720874
"483",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"amphipod",0,0,0,0
"484",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"cladocera",0,0,0,0
"485",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"clam_shrimp",0,0,0,0
"486",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"annelida_oligochaete",0,0,0,0
"487",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"annelida_polychaete",0,0,0,0
"488",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"nematode",0,0,0,0
"489",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"coleoptera_sp",0,0,0,0
"490",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"coleoptera_hydrophilidae",0,0,0,0
"491",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"coleoptera_dytiscidae",0,0,0,0
"492",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"coleoptera_hydraenidae",0,0,0,0
"493",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"dipteran_sp",0,0,0,0
"494",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"diptera_chironomid",0,0,0,0
"495",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"diptera_ceratopogonidae",0,0,0,0
"496",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"diptera_ephydridae",0,0,0,0
"497",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"diptera_stratiomyidae",0,0,0,0
"498",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"diptera_culicidae",0,0,0,0
"499",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"ephemeroptera",0,0,0,0
"500",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"hemiptera_corixidae_boatman",0.78845736036427,0.0188684843043827,0.0180185055026782,0.0451204352804696
"501",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"hemiptera_notonectidae",0,0,0,0
"502",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"odonate",0,0,0,0
"503",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"collembola_springtail",0,0,0,0
"504",2018-05-08,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters",9.8,135,43,29.3,22.5,762,NA,"arachnida_acari",0,0,0,0
"505",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"ostracod",0.262364264467491,0.00543972329581812,0.00453515516539136,0.0124225199985571
"506",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"copepod",4.62301010411642,1.04123994820418,0.927140747898221,1.64865862558738
"507",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"amphipod",0,0,0,0
"508",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"cladocera",0,0,0,0
"509",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"clam_shrimp",0,0,0,0
"510",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"annelida_oligochaete",0,0,0,0
"511",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"annelida_polychaete",0,0,0,0
"512",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"nematode",0,0,0,0
"513",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"coleoptera_sp",0,0,0,0
"514",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"coleoptera_hydrophilidae",0,0,0,0
"515",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"coleoptera_dytiscidae",0,0,0,0
"516",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"coleoptera_hydraenidae",0,0,0,0
"517",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"dipteran_sp",0,0,0,0
"518",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"diptera_chironomid",0,0,0,0
"519",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"diptera_ceratopogonidae",0,0,0,0
"520",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"diptera_ephydridae",0.0953101798043249,0.00181653092639779,0.00151400483121501,0.00415801014866368
"521",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"diptera_stratiomyidae",0,0,0,0
"522",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"diptera_culicidae",0,0,0,0
"523",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"ephemeroptera",0,0,0,0
"524",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"hemiptera_corixidae_boatman",0.336472236621213,0.00724640852076725,0.00604231445596266,0.0165293019512105
"525",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"hemiptera_notonectidae",0,0,0,0
"526",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"odonate",0,0,0,0
"527",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"collembola_springtail",0,0,0,0
"528",2018-02-23,2018,"winter","CUL1","closed","slough","FB250","7.5 liters",10,105,27,22,13,772,NA,"arachnida_acari",0,0,0,0
"529",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"ostracod",0,0,0,0
"530",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"copepod",0.336472236621213,0.00632913505164753,0.00604231445596266,0.0263173083173734
"531",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"amphipod",0,0,0,0
"532",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"cladocera",0,0,0,0
"533",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"clam_shrimp",0,0,0,0
"534",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"annelida_oligochaete",0,0,0,0
"535",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"annelida_polychaete",0,0,0,0
"536",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"nematode",0,0,0,0
"537",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"coleoptera_sp",0,0,0,0
"538",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"coleoptera_hydrophilidae",0,0,0,0
"539",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"coleoptera_dytiscidae",0,0,0,0
"540",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"coleoptera_hydraenidae",0,0,0,0
"541",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"dipteran_sp",0,0,0,0
"542",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"diptera_chironomid",0,0,0,0
"543",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"diptera_ceratopogonidae",0,0,0,0
"544",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"diptera_ephydridae",0,0,0,0
"545",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"diptera_stratiomyidae",0,0,0,0
"546",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"diptera_culicidae",0,0,0,0
"547",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"ephemeroptera",0,0,0,0
"548",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"hemiptera_corixidae_boatman",2.05412373369555,0.102499283376794,0.0980612131762147,0.373859768692833
"549",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"hemiptera_notonectidae",0,0,0,0
"550",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"odonate",0,0,0,0
"551",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"collembola_springtail",0,0,0,0
"552",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,759,NA,"arachnida_acari",0,0,0,0
"553",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"ostracod",0,0,0,0
"554",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"copepod",2.35137525716348,0.140451835469096,0.134477914228554,0.345745873406542
"555",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"amphipod",0,0,0,0
"556",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"cladocera",0,0,0,0
"557",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"clam_shrimp",0,0,0,0
"558",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"annelida_oligochaete",0,0,0,0
"559",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"annelida_polychaete",0,0,0,0
"560",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"nematode",0.0953101798043249,0.00158604315563478,0.00151400483121501,0.00433840159859814
"561",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"coleoptera_sp",0,0,0,0
"562",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"coleoptera_hydrophilidae",0,0,0,0
"563",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"coleoptera_dytiscidae",0,0,0,0
"564",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"coleoptera_hydraenidae",0,0,0,0
"565",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"dipteran_sp",0,0,0,0
"566",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"diptera_chironomid",0.262364264467491,0.0047506027585978,0.00453515516539136,0.0129591446425051
"567",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"diptera_ceratopogonidae",0,0,0,0
"568",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"diptera_ephydridae",0,0,0,0
"569",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"diptera_stratiomyidae",0,0,0,0
"570",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"diptera_culicidae",0,0,0,0
"571",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"ephemeroptera",0,0,0,0
"572",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"hemiptera_corixidae_boatman",1.82454929205105,0.0793098384578837,0.0758380763915046,0.203827762014918
"573",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"hemiptera_notonectidae",0,0,0,0
"574",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"odonate",0,0,0,0
"575",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"collembola_springtail",0,0,0,0
"576",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters",12.3,169,35,21.9,25.3,760,NA,"arachnida_acari",0,0,0,0
"577",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"ostracod",0,0,0,0
"578",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"copepod",6.36251072834569,2.444242471097,2.27913035029015,3.14663592925769
"579",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"amphipod",0,0,0,0
"580",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"cladocera",0,0,0,0
"581",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"clam_shrimp",0,0,0,0
"582",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"annelida_oligochaete",0,0,0,0
"583",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"annelida_polychaete",0,0,0,0
"584",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"nematode",0,0,0,0
"585",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"coleoptera_sp",0,0,0,0
"586",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"coleoptera_hydrophilidae",0,0,0,0
"587",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"coleoptera_dytiscidae",0,0,0,0
"588",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"coleoptera_hydraenidae",0,0,0,0
"589",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"dipteran_sp",0,0,0,0
"590",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"diptera_chironomid",0.336472236621213,0.00724640852076725,0.00604231445596266,0.0152674721307884
"591",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"diptera_ceratopogonidae",0.0953101798043249,0.00181653092639779,0.00151400483121501,0.00383877630716567
"592",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"diptera_ephydridae",0,0,0,0
"593",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"diptera_stratiomyidae",0,0,0,0
"594",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"diptera_culicidae",0,0,0,0
"595",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"ephemeroptera",0,0,0,0
"596",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"hemiptera_corixidae_boatman",0.587786664902119,0.0144406841547944,0.0120483385161746,0.0303053494953288
"597",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"hemiptera_notonectidae",0,0,0,0
"598",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"odonate",0,0,0,0
"599",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"collembola_springtail",0,0,0,0
"600",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters",17.8,193,27,21.5,14.1,772,NA,"arachnida_acari",0,0,0,0
"601",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters",7.4,91,30,20.3,21,761,NA,"ostracod",1.25276296849537,0.0389154162496736,0.037179003241754,0.099090902644231
"602",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters",7.4,91,30,20.3,21,761,NA,"copepod",4.11087386417331,0.669049628980885,0.646627164925052,1.25276296849537
"603",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters",7.4,91,30,20.3,21,761,NA,"amphipod",0,0,0,0
"604",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters",7.4,91,30,20.3,21,761,NA,"cladocera",0,0,0,0
"605",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters",7.4,91,30,20.3,21,761,NA,"clam_shrimp",0,0,0,0
